Chiral indice n,Chiral indice m,Initial atomic coordinate u,Initial atomic coordinate v,Initial atomic coordinate w,Calculated atomic coordinates u',Calculated atomic coordinates v',Calculated atomic coordinates w'
7,5,0.245551,0.094781,0.074451,0.241615,0.092666,0.074095
7,5,0.294288,0.090385,0.103503,0.289407,0.084898,0.103115
7,5,0.115629,0.185203,0.097387,0.106772,0.180536,0.097098
7,5,0.139946,0.150828,0.126439,0.132049,0.145422,0.126062
7,5,0.108111,0.200825,0.152433,0.09741,0.193899,0.152135
7,5,0.129292,0.163746,0.181485,0.119432,0.15661,0.181215
7,5,0.103356,0.390246,0.175369,0.093628,0.38556,0.175194
7,5,0.09278,0.334709,0.204421,0.079588,0.327828,0.204226
7,5,0.109907,0.413164,0.230415,0.098071,0.407566,0.2303
7,5,0.096006,0.356576,0.259466,0.081913,0.348833,0.259344
7,5,0.232007,0.634283,0.25335,0.22541,0.630904,0.2534
7,5,0.190297,0.577317,0.282402,0.182188,0.572116,0.282396
7,5,0.250299,0.656355,0.308396,0.243379,0.651382,0.308531
7,5,0.206256,0.600363,0.337448,0.198479,0.594024,0.337555
7,5,0.455874,0.830611,0.331332,0.451804,0.828181,0.331536
7,5,0.397848,0.792454,0.360384,0.392122,0.788689,0.360478
7,5,0.479409,0.843994,0.386378,0.475225,0.840468,0.386448
7,5,0.420871,0.808492,0.41543,0.415257,0.80374,0.415372
7,5,0.695419,0.909475,0.409314,0.695062,0.906297,0.409214
7,5,0.641694,0.903685,0.438366,0.639705,0.898595,0.438151
7,5,0.715835,0.909415,0.464359,0.715879,0.905527,0.46406
7,5,0.6636,0.907016,0.493411,0.662652,0.902291,0.493008
7,5,0.865533,0.842856,0.487295,0.872012,0.843911,0.487023
7,5,0.835196,0.87149,0.516347,0.83958,0.872056,0.515952
7,5,0.875576,0.829373,0.542341,0.882425,0.831841,0.542053
7,5,0.848204,0.86093,0.571393,0.853764,0.863389,0.571017
7,5,0.909606,0.707306,0.594329,0.921006,0.712059,0.594093
7,5,0.740239,0.332799,0.002586,0.74594,0.337454,0.002684
7,5,0.668884,0.261258,0.02858,0.67263,0.263077,0.02855
7,5,0.720726,0.311534,0.057632,0.723585,0.311854,0.057692
7,5,0.44989,0.122871,0.051515,0.44958,0.122953,0.051162
7,5,0.508793,0.14974,0.080567,0.507687,0.145361,0.08027
7,5,0.426551,0.114287,0.106561,0.422729,0.106704,0.106253
7,5,0.485185,0.138086,0.135613,0.481108,0.130534,0.135371
7,5,0.22748,0.098903,0.129497,0.220816,0.093339,0.129171
7,5,0.274222,0.091125,0.158549,0.267154,0.08408,0.158251
7,5,0.210314,0.104357,0.184543,0.202291,0.097811,0.184321
7,5,0.254907,0.093224,0.213595,0.24671,0.085324,0.213392
7,5,0.101895,0.217441,0.207479,0.089052,0.20888,0.20733
7,5,0.119869,0.177781,0.236531,0.10782,0.168445,0.236381
7,5,0.097001,0.234996,0.262525,0.083422,0.225668,0.26247
7,5,0.111709,0.192887,0.291577,0.099591,0.182966,0.291507
7,5,0.117753,0.436371,0.28546,0.106307,0.429681,0.285489
7,5,0.100573,0.378919,0.314512,0.08869,0.370741,0.314546
7,5,0.12687,0.459789,0.340506,0.117044,0.452379,0.340705
7,5,0.106468,0.401664,0.369558,0.094728,0.392316,0.36975
7,5,0.269421,0.677907,0.363442,0.261922,0.67261,0.363613
7,5,0.223191,0.623076,0.392494,0.213956,0.616324,0.392606
7,5,0.289309,0.698869,0.418488,0.281542,0.693453,0.418576
7,5,0.241046,0.64538,0.44754,0.23292,0.638997,0.447633
7,5,0.503012,0.856235,0.441424,0.499384,0.850602,0.441289
7,5,0.444157,0.823505,0.470476,0.439755,0.81722,0.470277
7,5,0.526605,0.867292,0.49647,0.524104,0.860737,0.496178
7,5,0.467628,0.837443,0.525522,0.465825,0.833477,0.525256
7,5,0.735533,0.907995,0.519405,0.737027,0.90613,0.519014
7,5,0.684964,0.908995,0.548457,0.686321,0.908268,0.547999
7,5,0.754449,0.905219,0.574451,0.758385,0.907334,0.574095
7,5,0.705712,0.909615,0.603503,0.710593,0.915102,0.603115
7,5,0.884371,0.814797,0.597387,0.893228,0.819464,0.597098
7,5,0.860054,0.849172,0.626439,0.867951,0.854578,0.626062
7,5,0.891889,0.799175,0.652433,0.90259,0.806101,0.652135
7,5,0.870708,0.836254,0.681485,0.880568,0.84339,0.681215
7,5,0.838486,0.469469,0.005644,0.843242,0.476073,0.005954
7,5,0.868105,0.528447,0.034696,0.871077,0.534098,0.03509
7,5,0.824634,0.445986,0.06069,0.827166,0.44861,0.060875
7,5,0.857142,0.504858,0.089742,0.856771,0.506108,0.08996
7,5,0.647104,0.242479,0.083626,0.647908,0.238495,0.083491
7,5,0.70048,0.290894,0.112678,0.700318,0.286497,0.112603
7,5,0.624835,0.224555,0.138671,0.622782,0.217305,0.138469
7,5,0.679568,0.270949,0.167723,0.677513,0.266263,0.167442
7,5,0.403457,0.106984,0.161607,0.397685,0.099607,0.161349
7,5,0.461626,0.127635,0.190659,0.45653,0.12149,0.190383
7,5,0.380683,0.100987,0.216653,0.374273,0.093993,0.216409
7,5,0.438195,0.118421,0.245705,0.432765,0.111689,0.245395
7,5,0.194111,0.111125,0.239589,0.184295,0.102369,0.239443
7,5,0.236406,0.096674,0.268641,0.227195,0.086959,0.268462
7,5,0.178924,0.119185,0.294635,0.1684,0.109158,0.294536
7,5,0.21878,0.101464,0.323687,0.209815,0.090795,0.323494
7,5,0.093445,0.253431,0.31757,0.080473,0.243264,0.317657
7,5,0.104839,0.209012,0.346622,0.093181,0.198046,0.346667
7,5,0.091241,0.272684,0.372616,0.077244,0.260526,0.37283
7,5,0.099281,0.226105,0.401668,0.085548,0.212531,0.401829
7,5,0.137225,0.48334,0.395552,0.126811,0.474796,0.39584
7,5,0.113669,0.424736,0.424604,0.102198,0.414832,0.424892
7,5,0.148786,0.506947,0.450598,0.140592,0.498833,0.450922
7,5,0.122154,0.448058,0.47965,0.11498,0.439373,0.480016
7,5,0.309897,0.719169,0.473534,0.303507,0.714418,0.473573
7,5,0.259761,0.667201,0.502586,0.25406,0.662546,0.502684
7,5,0.331116,0.738742,0.52858,0.32737,0.736923,0.52855
7,5,0.279274,0.688466,0.557632,0.276415,0.688146,0.557692
7,5,0.55011,0.877129,0.551515,0.55042,0.877047,0.551162
7,5,0.491207,0.85026,0.580567,0.492313,0.854639,0.58027
7,5,0.573449,0.885713,0.606561,0.577271,0.893296,0.606253
7,5,0.514815,0.861914,0.635613,0.518892,0.869466,0.635371
7,5,0.77252,0.901097,0.629497,0.779184,0.906661,0.629171
7,5,0.725778,0.908875,0.658549,0.732846,0.91592,0.658251
7,5,0.789686,0.895643,0.684543,0.797709,0.902189,0.684321
7,5,0.745093,0.906776,0.713595,0.75329,0.914676,0.713392
7,5,0.898105,0.782559,0.707479,0.910948,0.79112,0.70733
7,5,0.880131,0.822219,0.736531,0.89218,0.831555,0.736381
7,5,0.902999,0.765004,0.762525,0.916578,0.774332,0.76247
7,5,0.888291,0.807113,0.791577,0.900409,0.817034,0.791507
7,5,0.90722,0.665291,0.037754,0.911225,0.67252,0.038138
7,5,0.903994,0.643424,0.0928,0.904266,0.646187,0.093056
7,5,0.909519,0.697039,0.121852,0.910738,0.700027,0.122067
7,5,0.809703,0.422683,0.115736,0.809085,0.420908,0.115748
7,5,0.844993,0.481253,0.144788,0.844872,0.480001,0.144704
7,5,0.793744,0.399637,0.170781,0.792569,0.39665,0.170611
7,5,0.831698,0.45771,0.199833,0.832392,0.455533,0.199589
7,5,0.602152,0.207546,0.193717,0.598328,0.203088,0.1934
7,5,0.65806,0.251765,0.222769,0.655365,0.24805,0.222414
7,5,0.579129,0.191508,0.248763,0.575205,0.186871,0.24844
7,5,0.636026,0.233406,0.277815,0.633306,0.229348,0.277476
7,5,0.358306,0.096315,0.271699,0.351042,0.087294,0.271392
7,5,0.414969,0.110474,0.300751,0.409214,0.101245,0.300381
7,5,0.3364,0.092984,0.326745,0.329162,0.081866,0.326432
7,5,0.392025,0.103821,0.355797,0.386594,0.095139,0.355492
7,5,0.164804,0.12851,0.349681,0.155489,0.118487,0.34962
7,5,0.202089,0.107578,0.378733,0.19249,0.09545,0.378646
7,5,0.151796,0.13907,0.404726,0.14076,0.126038,0.404785
7,5,0.186387,0.114995,0.433778,0.176379,0.101302,0.433773
7,5,0.090394,0.292694,0.427662,0.076606,0.280087,0.427953
7,5,0.095055,0.244107,0.456714,0.08249,0.231005,0.456978
7,5,0.090908,0.313391,0.482708,0.080095,0.302156,0.483111
7,5,0.092174,0.262959,0.51176,0.084158,0.25254,0.512131
7,5,0.161514,0.530531,0.505644,0.156758,0.523927,0.505954
7,5,0.131895,0.471553,0.534696,0.128923,0.465902,0.53509
7,5,0.175366,0.554014,0.56069,0.172834,0.55139,0.560875
7,5,0.142858,0.495142,0.589742,0.143229,0.493892,0.58996
7,5,0.352896,0.757521,0.583626,0.352092,0.761505,0.583491
7,5,0.29952,0.709106,0.612678,0.299683,0.713503,0.612603
7,5,0.375165,0.775445,0.638671,0.377218,0.782695,0.638469
7,5,0.320432,0.729051,0.667723,0.322487,0.733737,0.667442
7,5,0.596543,0.893016,0.661607,0.602315,0.900393,0.661349
7,5,0.538374,0.872365,0.690659,0.54347,0.87851,0.690383
7,5,0.619317,0.899013,0.716653,0.625727,0.906007,0.716409
7,5,0.561805,0.881579,0.745705,0.567235,0.888311,0.745395
7,5,0.805889,0.888875,0.739589,0.815705,0.897631,0.739443
7,5,0.763594,0.903326,0.768641,0.772805,0.913041,0.768462
7,5,0.821076,0.880815,0.794635,0.8316,0.890842,0.794536
7,5,0.78122,0.898536,0.823687,0.790185,0.909205,0.823494
7,5,0.906555,0.746569,0.81757,0.919527,0.756736,0.817657
7,5,0.895161,0.790988,0.846622,0.906819,0.801954,0.846667
7,5,0.908759,0.727316,0.872616,0.922756,0.739474,0.87283
7,5,0.900719,0.773895,0.901668,0.914452,0.787469,0.901829
7,5,0.899427,0.621081,0.147846,0.900665,0.621781,0.14787
7,5,0.908326,0.676023,0.176898,0.910724,0.677451,0.176896
7,5,0.893532,0.598336,0.202892,0.896447,0.597871,0.202763
7,5,0.905775,0.654422,0.231944,0.910078,0.654494,0.231854
7,5,0.776809,0.376924,0.225827,0.776037,0.373569,0.225576
7,5,0.8173,0.434308,0.254879,0.818608,0.431347,0.254632
7,5,0.758954,0.35462,0.280873,0.758304,0.350944,0.280646
7,5,0.801849,0.411123,0.309925,0.802128,0.408324,0.309717
7,5,0.555843,0.176495,0.303809,0.551934,0.170005,0.303479
7,5,0.61354,0.215932,0.332861,0.61079,0.211202,0.332538
7,5,0.532372,0.162557,0.358855,0.528461,0.157396,0.358591
7,5,0.590678,0.199402,0.387907,0.587975,0.194677,0.387661
7,5,0.315036,0.091005,0.381791,0.307814,0.079465,0.381603
7,5,0.369441,0.098484,0.410843,0.363738,0.087356,0
7,5,0.294288,0.090385,0.436837,0.286757,0.077547,0.436727
7,5,0.347289,0.094481,0.465889,0.341389,0.083031,0.46578
7,5,0.139946,0.150828,0.459772,0.129709,0.138085,0.459926
7,5,0.171727,0.123691,0.488824,0.163213,0.110574,0.488915
7,5,0.129292,0.163746,0.514818,0.121321,0.151922,0.515122
7,5,0.158158,0.133638,0.54387,0.151311,0.121781,0.544139
7,5,0.09278,0.334709,0.537754,0.088775,0.32748,0.538138
7,5,0.090647,0.282599,0.566806,0.088078,0.276694,0.567203
7,5,0.096006,0.356576,0.5928,0.095734,0.353813,0.593056
7,5,0.090481,0.302961,0.621852,0.089262,0.299973,0.622067
7,5,0.190297,0.577317,0.615736,0.190915,0.579092,0.615748
7,5,0.155007,0.518747,0.644788,0.155128,0.519999,0.644704
7,5,0.206256,0.600363,0.670781,0.207431,0.60335,0.670611
7,5,0.168302,0.54229,0.699833,0.167608,0.544467,0.699589
7,5,0.397848,0.792454,0.693717,0.401672,0.796912,0.6934
7,5,0.34194,0.748235,0.722769,0.344635,0.75195,0.722414
7,5,0.420871,0.808492,0.748763,0.424795,0.813129,0.74844
7,5,0.363974,0.766594,0.777815,0.366694,0.770652,0.777476
7,5,0.641694,0.903685,0.771699,0.648958,0.912706,0.771392
7,5,0.585031,0.889526,0.800751,0.590786,0.898755,0.800381
7,5,0.6636,0.907016,0.826745,0.670838,0.918134,0.826432
7,5,0.607975,0.896179,0.855797,0.613406,0.904861,0.855492
7,5,0.835196,0.87149,0.849681,0.844511,0.881513,0.84962
7,5,0.797911,0.892422,0.878733,0.80751,0.90455,0.878646
7,5,0.848204,0.86093,0.904726,0.85924,0.873962,0.904785
7,5,0.813613,0.885005,0.933778,0.823621,0.898698,0.933773
7,5,0.909606,0.707306,0.927662,0.923394,0.719914,0.927953
7,5,0.904945,0.755893,0.956714,0.91751,0.768995,0.956978
7,5,0.886331,0.575264,0.257937,0.891202,0.573928,0.257836
7,5,0.901877,0.632308,0.286989,0.907912,0.632074,0.286895
7,5,0.877846,0.551942,0.312983,0.881373,0.550249,0.312934
7,5,0.896644,0.609754,0.342035,0.903238,0.609834,0.341951
7,5,0.740239,0.332799,0.335919,0.739313,0.329166,0.335749
7,5,0.785395,0.388234,0.364971,0.786423,0.38542,0.364814
7,5,0.720726,0.311534,0.390965,0.719758,0.307796,0.390843
7,5,0.767993,0.365717,0.420017,0.768267,0.36263,0.419918
7,5,0.508793,0.14974,0.413901,0.505363,0.143049,0.413745
7,5,0.567514,0.18387,0.442953,0.565208,0.178345,0.442829
7,5,0.485185,0.138086,0.468947,0.481678,0.131497,0.468911
7,5,0.544126,0.169389,0.497999,0.542087,0.164928,0.497972
7,5,0.274222,0.091125,0.491882,0.266811,0.077632,0.491935
7,5,0.325646,0.091825,0.520934,0.319802,0.07945,0.52101
7,5,0.254907,0.093224,0.546928,0.247755,0.079172,0.547213
7,5,0.304581,0.090525,0.57598,0.29876,0.077065,0.57627
7,5,0.119869,0.177781,0.569864,0.115181,0.168989,0.570259
7,5,0.145724,0.144801,0.598916,0.141682,0.136042,0.599275
7,5,0.111709,0.192887,0.62491,0.107843,0.186442,0.625214
7,5,0.134467,0.157144,0.653962,0.129494,0.149398,0.654251
7,5,0.100573,0.378919,0.647846,0.099335,0.378219,0.64787
7,5,0.091674,0.323977,0.676898,0.089276,0.322549,0.676896
7,5,0.106468,0.401664,0.702892,0.103553,0.402129,0.702763
7,5,0.094225,0.345578,0.731944,0.089922,0.345506,0.731854
7,5,0.223191,0.623076,0.725827,0.223963,0.626431,0.725576
7,5,0.1827,0.565692,0.754879,0.181392,0.568653,0.754632
7,5,0.241046,0.64538,0.780873,0.241696,0.649056,0.780646
7,5,0.198151,0.588877,0.809925,0.197872,0.591676,0.809717
7,5,0.444157,0.823505,0.803809,0.448066,0.829995,0.803479
7,5,0.38646,0.784068,0.832861,0.38921,0.788798,0.832538
7,5,0.467628,0.837443,0.858855,0.471539,0.842604,0.858591
7,5,0.409322,0.800598,0.887907,0.412025,0.805323,0.887661
7,5,0.684964,0.908995,0.881791,0.692186,0.920535,0.881603
7,5,0.630559,0.901516,0.910843,0.636262,0.912644,0.91063
7,5,0.705712,0.909615,0.936837,0.713243,0.922453,0.936727
7,5,0.652711,0.905519,0.965889,0.658611,0.916969,0.96578
7,5,0.860054,0.849172,0.959772,0.870291,0.861915,0.959926
7,5,0.828273,0.876309,0.988824,0.836787,0.889426,0.988916
7,5,0.868105,0.528447,0.368029,0.872502,0.527088,0.36798
7,5,0.890093,0.586836,0.397081,0.897439,0.586944,0.397008
7,5,0.857142,0.504858,0.423075,0.860249,0.502988,0.423053
7,5,0.882247,0.563629,0.452127,0.888214,0.563307,0.452064
7,5,0.70048,0.290894,0.446011,0.699661,0.286912,0.446004
7,5,0.749701,0.343645,0.475063,0.750539,0.340829,0.475045
7,5,0.679568,0.270949,0.501057,0.67896,0.267528,0.50112
7,5,0.730579,0.322093,0.530109,0.730872,0.319637,0.5302
7,5,0.461626,0.127635,0.523992,0.458695,0.121082,0.524099
7,5,0.520591,0.156006,0.553044,0.518699,0.150596,0.553199
7,5,0.438195,0.118421,0.579038,0.435518,0.110314,0.579349
7,5,0.496988,0.143765,0.60809,0.496069,0.138257,0.608391
7,5,0.236406,0.096674,0.601974,0.230089,0.083654,0.602418
7,5,0.284165,0.090585,0.631026,0.278556,0.077927,0.631491
7,5,0.21878,0.101464,0.65702,0.212838,0.090619,0.657503
7,5,0.264467,0.092005,0.686072,0.260113,0.082808,0.68657
7,5,0.104839,0.209012,0.679956,0.101512,0.205042,0.68014
7,5,0.124424,0.170627,0.709008,0.121913,0.167422,0.70928
7,5,0.099281,0.226105,0.735002,0.096816,0.225233,0.735127
7,5,0.115629,0.185203,0.764054,0.113268,0.184646,0.764228
7,5,0.113669,0.424736,0.757937,0.108798,0.426072,0.757836
7,5,0.098123,0.367692,0.786989,0.092088,0.367926,0.786895
7,5,0.122154,0.448058,0.812983,0.118627,0.449751,0.812934
7,5,0.103356,0.390246,0.842035,0.096762,0.390166,0.841951
7,5,0.259761,0.667201,0.835919,0.260687,0.670834,0.835749
7,5,0.214605,0.611766,0.864971,0.213577,0.61458,0.864814
7,5,0.279274,0.688466,0.890965,0.280242,0.692204,0.890843
7,5,0.232007,0.634283,0.920017,0.231733,0.63737,0.919918
7,5,0.491207,0.85026,0.913901,0.494637,0.856951,0.913745
7,5,0.432486,0.81613,0.942953,0.434792,0.821655,0.942829
7,5,0.514815,0.861914,0.968947,0.518322,0.868503,0.968911
7,5,0.455874,0.830611,0.997999,0.457913,0.835072,0.997972
7,5,0.725778,0.908875,0.991882,0.733189,0.922368,0.991935
7,5,0.909519,0.697039,0.455185,0.920982,0.699982,0.455056
7,5,0.844993,0.481253,0.478121,0.848461,0.479811,0.478146
7,5,0.87313,0.540211,0.507173,0.878753,0.54001,0.507149
7,5,0.831698,0.45771,0.533167,0.833531,0.456519,0.533222
7,5,0.862775,0.51666,0.562219,0.866516,0.517005,0.562216
7,5,0.65806,0.251765,0.556103,0.657654,0.248256,0.556304
7,5,0.710691,0.301131,0.585155,0.711736,0.299194,0.585306
7,5,0.636026,0.233406,0.611148,0.636341,0.230884,0.611425
7,5,0.690103,0.280831,0.6402,0.691584,0.280023,0.64041
7,5,0.414969,0.110474,0.634084,0.412634,0.101588,0.634524
7,5,0.473395,0.132708,0.663136,0.472905,0.127363,0.66353
7,5,0.392025,0.103821,0.68913,0.39082,0.097336,0.689656
7,5,0.44989,0.122871,0.718182,0.451084,0.120331,0.718621
7,5,0.202089,0.107578,0.712066,0.198771,0.101799,0.712568
7,5,0.245551,0.094781,0.741118,0.2443,0.091485,0.741611
7,5,0.186387,0.114995,0.767112,0.186009,0.114842,0.767499
7,5,0.22748,0.098903,0.796164,0.227143,0.098791,0.796532
7,5,0.095055,0.244107,0.790048,0.089285,0.242547,0.790149
7,5,0.108111,0.200825,0.8191,0.101333,0.198057,0.819145
7,5,0.092174,0.262959,0.845093,0.081965,0.259251,0.845094
7,5,0.101895,0.217441,0.874145,0.091124,0.21276,0.874082
7,5,0.131895,0.471553,0.868029,0.127498,0.472912,0.86798
7,5,0.109907,0.413164,0.897081,0.102561,0.413056,0.897008
7,5,0.142858,0.495142,0.923075,0.139751,0.497012,0.923053
7,5,0.117753,0.436371,0.952127,0.111786,0.436693,0.952064
7,5,0.29952,0.709106,0.946011,0.300339,0.713088,0.946004
7,5,0.250299,0.656355,0.975063,0.249461,0.659171,0.975045
7,5,0.908326,0.676023,0.510231,0.918813,0.678608,0.510122
7,5,0.905775,0.654422,0.565277,0.915472,0.65726,0.565156
7,5,0.8173,0.434308,0.588213,0.82027,0.433647,0.588272
7,5,0.851214,0.493053,0.617265,0.856451,0.494201,0.617208
7,5,0.801849,0.411123,0.643259,0.804517,0.412036,0.643321
7,5,0.838486,0.469469,0.672311,0.842978,0.472497,0.672237
7,5,0.61354,0.215932,0.666194,0.614528,0.213579,0.666498
7,5,0.668884,0.261258,0.695246,0.67189,0.261589,0.695407
7,5,0.590678,0.199402,0.72124,0.593185,0.199842,0.72154
7,5,0.647104,0.242479,0.750292,0.651972,0.24476,0.750459
7,5,0.369441,0.098484,0.744176,0.370032,0.095386,0.744717
7,5,0.426551,0.114287,0.773228,0.429203,0.113807,0.77366
7,5,0.347289,0.094481,0.799222,0.34837,0.093607,0.799626
7,5,0.403457,0.106984,0.828274,0.405688,0.107177,0.828579
7,5,0.171727,0.123691,0.822158,0.168358,0.122441,0.822334
7,5,0.210314,0.104357,0.85121,0.207334,0.103079,0.851338
7,5,0.158158,0.133638,0.877204,0.151161,0.130358,0.877141
7,5,0.194111,0.111125,0.906255,0.190011,0.110355,0.906119
7,5,0.090647,0.282599,0.900139,0.078788,0.278836,0.900051
7,5,0.097001,0.234996,0.929191,0.085871,0.231117,0.929031
7,5,0.090481,0.302961,0.955185,0.079018,0.300018,0.955056
7,5,0.093445,0.253431,0.984237,0.082379,0.249999,0.984026
7,5,0.155007,0.518747,0.978121,0.151539,0.520189,0.978146
7,5,0.901877,0.632308,0.620323,0.912386,0.635876,0.620157
7,5,0.909092,0.686609,0.649375,0.921054,0.692488,0.649065
7,5,0.896644,0.609754,0.675369,0.906372,0.61444,0.675194
7,5,0.90722,0.665291,0.704421,0.920412,0.672172,0.704226
7,5,0.785395,0.388234,0.698304,0.789884,0.390349,0.698338
7,5,0.824634,0.445986,0.727356,0.83262,0.449797,0.727272
7,5,0.767993,0.365717,0.75335,0.77459,0.369096,0.7534
7,5,0.809703,0.422683,0.782402,0.817812,0.427884,0.782396
7,5,0.567514,0.18387,0.776286,0.571669,0.186056,0.776572
7,5,0.624835,0.224555,0.805338,0.630305,0.22871,0.805515
7,5,0.544126,0.169389,0.831332,0.548196,0.171819,0.831536
7,5,0.602152,0.207546,0.860384,0.607878,0.211311,0.860478
7,5,0.325646,0.091825,0.854268,0.32608,0.092776,0.854453
7,5,0.380683,0.100987,0.88332,0.38292,0.104037,0.883367
7,5,0.304581,0.090525,0.909314,0.304938,0.093703,0.909214
7,5,0.358306,0.096315,0.938366,0.360295,0.101405,0.938151
7,5,0.145724,0.144801,0.932249,0.140032,0.143997,0.932057
7,5,0.178924,0.119185,0.961301,0.175293,0.119929,0.961006
7,5,0.134467,0.157144,0.987295,0.127988,0.156089,0.987023
7,5,0.890093,0.586836,0.730415,0.901929,0.592434,0.7303
7,5,0.903994,0.643424,0.759466,0.918087,0.651167,0.759344
7,5,0.882247,0.563629,0.78546,0.893693,0.570319,0.785489
7,5,0.899427,0.621081,0.814512,0.91131,0.629259,0.814546
7,5,0.749701,0.343645,0.808396,0.756621,0.348618,0.808531
7,5,0.793744,0.399637,0.837448,0.801521,0.405976,0.837555
7,5,0.730579,0.322093,0.863442,0.738078,0.32739,0.863613
7,5,0.776809,0.376924,0.892494,0.786044,0.383676,0.892606
7,5,0.520591,0.156006,0.886378,0.524775,0.159532,0.886448
7,5,0.579129,0.191508,0.91543,0.584743,0.19626,0.915372
7,5,0.496988,0.143765,0.941424,0.500616,0.149398,0.941289
7,5,0.555843,0.176495,0.970476,0.560245,0.18278,0.970277
7,5,0.284165,0.090585,0.964359,0.284121,0.094473,0.96406
7,5,0.3364,0.092984,0.993411,0.337348,0.097709,0.993008
7,5,0.87313,0.540211,0.840506,0.882956,0.547621,0.840705
7,5,0.893532,0.598336,0.869558,0.905272,0.607684,0.86975
7,5,0.862775,0.51666,0.895552,0.873189,0.525204,0.89584
7,5,0.886331,0.575264,0.924604,0.897802,0.585168,0.924892
7,5,0.710691,0.301131,0.918488,0.718458,0.306547,0.918576
7,5,0.758954,0.35462,0.94754,0.76708,0.361003,0.947633
7,5,0.690103,0.280831,0.973534,0.696493,0.285582,0.973573
7,5,0.473395,0.132708,0.99647,0.475896,0.139263,0.996178
7,5,0.851214,0.493053,0.950598,0.859408,0.501167,0.950922
7,5,0.877846,0.551942,0.97965,0.88502,0.560627,0.980016
7,5,0.909092,0.686609,0.982708,0.919905,0.697844,0.983111
7,6,0.916768,0.741915,0.01047,0.924008,0.746041,0.010564
7,6,0.917599,0.733393,0.061651,0.923626,0.736512,0.061665
7,6,0.705581,0.918541,0.014407,0.709527,0.926741,0.014334
7,6,0.883166,0.837474,0.011783,0.887923,0.841411,0.011836
7,6,0.854042,0.870378,0.038029,0.857473,0.874363,0.038073
7,6,0.887216,0.831246,0.062964,0.889673,0.833365,0.062979
7,6,0.859456,0.865442,0.08921,0.8614,0.867764,0.089198
7,6,0.918173,0.724727,0.112832,0.923758,0.726981,0.112807
7,6,0.918492,0.715924,0.164013,0.924869,0.718851,0.164003
7,6,0.579805,0.895739,0.01572,0.58173,0.903188,0.015589
7,6,0.518167,0.871228,0.041966,0.51871,0.878032,0.041825
